id,content,label

"#الجزيرة_مباشر"",Sadness"
"a0be314225d2ea83,""ما نراه يحدث لإخواننا المسلمين في كل مكان من قتل وتشريد وتجويع يوجب علينا أن نعتبر ونفكر في الأسباب التي كانت وراء ما يحدث لكي نعتبر."
والله إننا نتعذب بمشاهدة هذه المناظر التي تحزن كل مؤمن بحب إخوانه المسلمين ، وقلوبنا تكاد تتمزق حسرة وحزنا وأسى.

"اللهم فرج على إخواننا في كل مكان"",Sadness"
"a30326a64c7d2c83,""تذكير لقراءة سورة البقرة تطبيقاً لقول الرسول ﷺ """"اقرأوا سورة البقرة فإن أخذها بركة وتركها حسرة ولا تستطيعها البَطَلة""""."

اللهم أرزقنا فضلها وبركتها وافتح لنا بها أبواب الخير والرزق والسعادة واجعل هذه الصفحة صدقة جارية لي ولوالدي ومن قام بنشرها من بعدي.

"سورة البقرة- صفحة ٤٣"",Sadness"
"a5d6613e1e13d95f,""تذكير لقراءة سورة البقرة تطبيقاً لقول الرسول ﷺ """"اقرأوا سورة البقرة فإن أخذها بركة وتركها حسرة ولا تستطيعها البَطَلة""""."

اللهم أرزقنا فضلها وبركتها وافتح لنا بها أبواب الخير والرزق والسعادة واجعل هذه الصفحة صدقة جارية لي ولوالدي ومن قام بنشرها من بعدي.

"سورة البقرة- صفحة ٤٠"",Sadness"
"c03cfe53208b0b85,""يا دمعتي إذكري و ذَكِّري عاشقاً "
من حسرةٍ مرَت به و يأسٌ و مللْ

عدنا و عاد اللقاء و عاد لي الامل 
"حيث الهوى والصفاء والعناق والقُبل"",Sadness"
fecebd27834ae08d,اليوم الـ braids مالتي حسره من حسره,Sadness
1b47c2c7bee9bb44,حسرة القلب خسارة أما الطلاق فهو مجرد قطعة من الورق !,Sadness
"620b2e4179c4414d,""كثير ومنها مرثية ابن الرومي في ولده اللي مطلعها :"

بكاؤكُما يشْفي وإن كان لا يُجْدي
فجُودا فقد أوْدَى نَظيركُمُا عندي

بُنَيَّ الذي أهْدَتْهُ كَفَّايَ للثَّرَى
فَيَا عِزَّةَ المُهْدَى ويا حَسْرة المُهدِي

ومرثية الشريف الرضي في والدته :

"كَم عَبرَةٍ مَوَّهتُها بِأَنامِلي"",Sadness"
"514880a5d289d961,""ماعلى الجحود حسره وحسايف "
"الردي لالقى غيرك نسى خيررك ….."",Sadness"
3727edb8e7ffad0f,حسره عليا وعلى بختي  المتجوزه قاعده مع جوزها والخاطب قاعد مع خطيبته وأنا قاعده مع ستي أم امي  كل شويه تسألني أنتي بنت مييين حد يناولني حجرين طوب الطم علي وشي بيهم,Sadness
"4c062591d07ff91a,""قال ﷺ : "
"اقرَؤوا سورةَ البقرةِ، فإنَّ أَخْذَها بركةٌ، وتركَها حسرةٌ"""""",Sadness"
"90fdf97eea99f8ad,""الله لا يوفقك ولا يوفق قناتك عساك بخسارة تموتكحسرة وقهر و تموت أحبابك عليك من شدة الحزن ،الله يبتليك بقهر و حسرة في قلبك"
الله لا يوفقك يا رب 
"@abumalih"",Sadness"
"efa5f9ad055f4c9d,""وَمُختَلِسٍ بِالطَرفِ مَا لا يَنالُهُ"
قَريبًا بِحالِ النازحِ المُتَباعِدِ
وَفي نَظَرِ الصادي إِلى الماءِ حَسرَةٌ
إِذا كانَ مَمنوعًا سَبِيلَ المَوارِدِ.
"العباس بن الأحنف"",Sadness"
"b8d098d9050e4440,""تذكير لقراءة سورة البقرة تطبيقاً لقول الرسول ﷺ """"اقرأوا سورة البقرة فإن أخذها بركة وتركها حسرة ولا تستطيعها البَطَلة""""."

اللهم أرزقنا فضلها وبركتها وافتح لنا بها أبواب الخير والرزق والسعادة واجعل هذه الصفحة صدقة جارية لي ولوالدي ومن قام بنشرها من بعدي.

"سورة البقرة- صفحة ٤٥"",Sadness"
"27fe394536a3ef36,""مخيم جباليا يا حسرة القلب، نفس الشارع خلال فترة حرب الإبادة"

Jabalia camp, what a heartbreaking sight, the same street during the period of the war of extermination.

"#GazaBeforeAfter"",Sadness"
"3a6ed53fc12a0ab8,""""""يَا حَسْرَةً عَلَى العِبَادِ.."""""",Sadness"
f00be7e9c00a175b,حسرة جالينو بعد التعثر,Sadness
"26388067a2ad24a3,نصيبك هو ما تسعى له ويتيسر إليك؛ فإن لم يتيسر فذلك عين الجواب، وأما السعي فتؤجر عليه ويُجنبك حسرة الندم؛ لكنه لا يضمن النوال.,Sadness"
"022935c3ff863926,""لعنة الإعتياد وجهتنا المحتومة في الحياة .. "
إما أن تصلها بضمير مرتاح لأنك حاولت
إلى ما فترت كلّ قواك
أو تصلها بندم و حسرة ترافقك ما حييت 
«ولك حريَّة الطريق»
"#راقت____لي"",Sadness"
"e44ffdf0f37d4c55,""فرويد بكل حسرة يقول :"
« التدخين شر لا مفر منه،
لمن عجز عن إيجاد شريك يُقبِّله، يحتضنه و يشعر به »
وفروغ فرخزاد غردت قائلة :
ربما تعني الحياة إشعال سيجارة،
ساعة الخدر اللّذيذ، فيما بين ذروتين،
من الحب الشَّبِق.
وفي فيلم الحريف كان يعلم أبوه بموت أمه،
"« كلنا هنموت .. معاك سيجارة؟ »"",Sadness"
f99682a31baabdc0,+منزل اربع منشورات تخرط مدري تزرb بيهن(مع جل احترامي لمتابعيني والقارئين) كل عقلك اقراهن ، خليها حسرة بكلبك ادري بيك تريد واحد يريحك،  بس اني ما ادور...گحاا,Sadness
"dd819aba0556fd5a,""إلى من يهمه الأمر:"
#NAME?

" لا أعرف بصراحة ما هي الكلمات المناسبة والواجب قولها وكتابتها بحيث تساعد على التلطيف والتخفيف قليلاً"",Sadness"
"55eb3af010368855,""عن أبي عبد الله -عَلَيهِ السّلام "
 أنّه قال: « ما اجتمع في مجلسٍ قومٌ لم يذكروا الله - عزّ وجلّ - ولم يذكرونا، إلا كان ذلك المجلسُ حسرةً عليهم يومَ القيامة،
 ثم قال: قال أبو جعفر  عليه السلام :
إنَّ ذكرنا من ذكرِ الله، وذكر عدونا من ذكرِ الشيطان 

#زينب_الكبرى 
"#مولد_السيدة_زينب"",Sadness"
b43485da679aa668,اقسم بالله حسرة وخذلان,Sadness
"67e1175875fb0e0c,""سورة البقرة وآل عمران من السور العظيمة بالقرآن."

"فإنَّهما يأتيانِ يَومَ القيامةِ كأنَّهما غَمامَتانِ أو غَيايَتانِ أو فِرقانِ من طَيرٍ صَوافَّ تُحاجَّانِ عن صاحِبِهما"""". "

"اقْرَؤُوا البَقَرةَ؛ فإنَّ أخذَها بَرَكةٌ، وتَرْكَها حَسرَةٌ، ولا تَستطيعُها البَطَلَةُ""""."",Sadness"
"b13e20ea34f88b6f,""هل فيه جملة غنائية أكثر حسرةً و حزناً من "
يا شال الهوى غطيه … يا نسيم الأطبّا داويه
"و تحاسبي ياغربة عليه … بكّيني و اضحكي ليه"""""
"!!"",Sadness"
"269511c0b897cc65,""إذا بِتَّ تطوي في ضلوعك ضِيقةً"
وأقبلَ كلّ الهمّ نحوكَ وارتمى
وأدبرَتْ الآمالُ مِن بعدِ قُربها
وأوشكَ دمعُ العينِ أن يتكلّما
فيا قلبُ لا تحزن لما فاتَ وانقضى
فمَن أدمنَ الأحزانَ زادَ تألُّما
ومَن أَلِفَ الشكوى إلى الناسِ زادَهُ
"دوامُ التشكّي حسرةً وتندُّما"",Sadness"
"db3102815df9fe1f,""نسا ما قال 5 سنوات ضوئية "
" .. ... هذا راه وزير يا حسرة"",Sadness"
"3ee180c62dc4fa9b,""في حسرة وحيرة؟"
علق طلبات أبنائه…
على الجدار…
"الشهاده وحدها لا تكفي لتلبيتها."",Sadness"
"143fc2839ed87811,""الأصل في النسيان زوال التأثر رغم التذكر .. "

ويقول ابن القيم عن نعمة النسيان: 
"ومن أعجب النعم عليه نعمةُ النسيان، فإنه لولا النسيان لما سَلا شيئًا ، ولا أنقضت له حسرة، ولا تعزَّى عن مصيبة، ولا مات له حُزن ، ولا بطل له حقد ، ولا أستمتع بشيء من متاع الدنيا مع تذكر الآفات"",Sadness"
d6de4c2928a97ff5,صحفيين تافهين وطبعا انفعال فيني ركز الاهتمام على رد الفعل وليس الفعل نفسه,Anger
2befba51be0f3e8e,لحظة انفعال واحدة كفيله تظهر كل الغضب ولحظات السكوت والهدوء الخارجي الكداب من وجهة نظري لحظة واحده بتدشمل كل حاجه ويقولوا عليك عصبي بقى,Anger
b304df994a065b21,احنا بدون انفعال التفكير لك عليه ، شحاله بانفعال,Anger
6a57c4180a007c19,احذر أن تقرر قراراً وأنت في حالة انفعال في الحزن والفرح، الانفعال يحجب التفكير السليم .,Anger
f45f970a3a6a167a,اللي يكذب يروح النار انفعال مدرب الهلال على تدخل كوليبالي لأنه يعرف تمام المعرفة أنه تدخل يستوجب الطرد وحتى تكون صادق لماذا لم تقل ان انفعال المدرب قبل حتى ان يتخذ الحكم قرارة وحتى قبل أن يشاهدها فلا تحاول تصنع إثارة فقط,Anger
"17ac8e10df3fd2c1,""كلمات تُلامس الحقيقة بكل أبعادها فكم من وجعٍ في القلب كان سببه انفعال لحظة!"
"الحياة أثمن من أن نهبها لمن لا يستحق، والهدوء في وجه الغضب ليس ضعفًا، بل قوة من يعرف قيمة قلبه وصحته وسلامه الداخلي.."",Anger"
"355e291a1f2a6485,""دكتور عبدالله الغذامي،"

كلماتك — كعادتك — لا تكتفي بأن تُعبّر، بل تُفكّر.
تفتح في المعنى نوافذ تُطلّ منها اللغة على ذاتها، وتُعيد تعريف العلاقة بين الكلمة وصاحبها.
حديثك عن الحلم، والعمل، والقدس ليس مجرد انفعال وجداني، بل بنية فكرية تُعيد الاعتبار للربط بين المعرفة والهوية.

"ففي"",Anger"
"26c47b827fe0822f,""صباح الخير."

"احذر أن تقرر قرارًا وأنت في حالة انفعال في الحزن والفرح، الانفعال يحجب التفكير السليم."",Anger"
"d6aa0e200cff76a0,""البلوك عالارض : انفعال وتسرع وقلة حكمة وبصيرة "
التفاحة بالفردوس : خبث نوايا ومؤامرة وهي أسطورة ورمز لأسباب أخرى خارج معرفة كل الأفكار والعقول والأرواح 
أما أنا : اعتزلت الغرام في الأرض مع ملحم بركات 
"أما في السماوات : ببقى شوف  كيف يتدبر الأمر هو ؟"",Anger"
"12153b38e65645ac,""سبحان الله اول شي حاولي تسكتين قد م تقدرين لان والله السكوت أفضل شي بحياتك كلها"
ثاني شي حاولي اللي يقولك لااا مو عروس لا مو حلو لا ولا ويحاول ينتقد
ردي بكل برود وقولي صح 
"ولا اوك وجه نظرك انو مو عروس احلى واحلى مع ضحكه خفيفه بدون اي انفعال ولا رفعه صوت"",Anger"
"1bb41ba356966b42,""صباح الخير."

"احذر أن تقرر قرارًا وأنت في حالة انفعال في الحزن والفرح، الانفعال يحجب التفكير السليم.#صباحيات"",Anger"
"6bf3e12f26cd0376,""صباح الخير."

احذر أن تقرر قرارًا وأنت في حالة انفعال في الحزن والفرح، الانفعال يحجب التفكير السليم.

#اسامه_الجامع

"#صباحيات"",Anger"
dde75f7b9f6b48ec,انفعال طبيعي يُشاهد في كل ملاعب العالم من كل المدربين حول العالم، شفت على سبيل الذكر لا الحصر سيميوني، وغوارديولا، ولويس انريكي، وجيسوس، وحتى المقلب كانافارو يوم كان متدرب مع النصر، كان يحاول إظهار جانب الحماسة والانفعال رغم إنه من جنب التدريب.. الظاهر خلف الحساب غباء أصفر,Anger
"0bdf98037897917d,""صباح الخير."

احذر أن تقرر قرارًا وأنت في حالة انفعال في الحزن والفرح، الانفعال يحجب التفكير السليم.

"⁧#اسامه_الجامع⁩"",Anger"
"c0413c08110e80cb,""صباح الخير."

احذر أن تقرر قرارًا وأنت في حالة انفعال في الحزن والفرح، الانفعال يحجب التفكير السليم.

"#اسامه_الجامع"",Anger"
"33c2ca2e39b8b34a,""أستاذي الطيار عبدالله.. وفيت وكفيت في المعلومات اللي وضحتها.. ورفع الله قدرك .. "
للأمانة عجبني ردك على الردود السلبية من البعض ..من غير اي إجابة جارحة عليهم ..
او انفعال في الرد عليهم حتى التوضيح لا يأخذ منحنى أخر...

"تحياتي لك على توجعك"",Anger"
431e098af1c866fb,القرارات الكبيرة لا تُتخذ في لحظة انفعال بل في أوقات الهدوء التام,Anger
94cd727d770ca625,اولويات ، كل الموضوع انه اولويات ، بس تدرك هذي الجمله كل انفعال بداخلك بيهدى ، كل عتب محشور بحلقك بيتبخر,Anger
f055ae4c83bba988,اللقطة هذي والله مانيستها اتذكر انفعال الجمهور زين وماكان واضح من الناقل التلفزيوني ان ماني لحاله لكن البزر البرازيلي كان له رأي اخر المشكلة كان شايفه وماني يطلب الكورة بعد,Anger
"f2cc535a9d7fb9d5,""وش اللي يثبت انه غاضب !"
"شخص واقف ويسولف مع شخص ثاني ولا فيه اي بوادر غضب او انفعال !"",Anger"
"04c3754cf2d03cca,""وين الناس البتودع الشهور و تستقبلها؟"
"كلموا نوفمبر براحه براحه و بدون انفعال ..."",Anger"
028c0763eef44db5,ادري لذلك الله يسامحك حبذا لو تحذفها،،، لعله انفعال اللحظه,Anger
23dfb9810e2fa38a,فيه مشهورة كانت مطلقة امس شاركت في النساء السعيدات نتائج أفعال رجال يفعلون تزوجت الله يوفقها كانت تحرض البنات على الرجال و كل محتواها سب و انفعال في الرجال تغريداتها القديمة,Anger
940a17d0f8447a0d,أن شاءالله يحكم لناديك ونشوف شجاعته هل بيقدر يصيطر على أنفعال المنتهي ويطرده,Anger
"1e03f801e2816c77,""بس قلي كلمتين.."
كوليبالي وساديو:
زودوها حبتين!! 
المفروض ينطردون من زمان ..أو يتوقفون بتراكم البطاقات .
" وإنزاغي وجيسوس: انفعال واعتراض وغضب مبالغ فيه ،، لتأثير على قرارات الحكام .!!"",Anger"
c9aa4bd3c97db815,مو انفعال لاكن انت عاجبك المدرب ليه الاتحاد ماصبر على مدربهم وليه الهلال كذلك وهم محققين بطولات معهم الى متى نشوف الفكر الاهلاوي العقيم ذا الي مامنه فايده نصبر على وشو والى متى نصبر مدرب ماراح ينفع معاك وحققت بطولتين بدعاء وبالجمهور وحماس الاعبين والله ماحولك مدرب,Anger
"8764b9c4183216c7,""انفعال إنزاغي بعد طرد كوليبالي "

"#دورينا_غير"",Anger"
"a794688fbe96c343,""المفروض أنه مطرود من الشوط الأول ."
لكن لاعب محترف و راتبه بالملايين في كل مباراة يرتكب أخطاء ما يرتكبها لاعب ناشيء.
"يكفيك انفعال المدرب."",Anger"
579694a74cec4acf,نفيز يناقش الحكم بكل هدوء وبدون إنفعال يمنح كرت أصفر ورنالدو يعترض ويغضب ويرفع صوته ويديه ويتمت بكلمات والحكم   أمامه يبتسم أو يصد عنه وبدون ان يمنح الكروت لماذا هذه التفرقة والتفاوت عند الحكام المحليين والأجانب في تطبيق القانون !!,Anger
71dac8d5e115430b,ابي اوصل شعوري تجاهه الشي الي فعلاً ضايقني لكن ماني عارفه لانها مب راضيه تستوعب انه صدق يزعل مب تهاويل ولا انفعال,Anger
"abaa346074eae80d,""انفعال إنزاغي وهدف ماركوس ليوناردو في مرمي الشباب"
#الهلال_الشباب 
"#دوري_روشن_السعودي"",Anger"
16ee78db8a53c810,ركزتوا ع موضوع انفعال الشباب ونسيتوا حركة البنت هذي المفروض صاحب الكشك ما يعطيها يمشيها ترجع تمسك صف,Anger
"185fc77431bac41f,""يفضّل عند الخصومة بين الزوجين أن يتذكّر كل واحدٍ منهم محاسن الآخر، لا أخطاءه."
فالخلاف لحظة انفعال وإذا استُحضرت فيها المواقف الجميلة والذكريات الطيبة خفّت حدّة الغضب وابتعد الشيطان.

العاقل لا يسمح للحظة غضب أن تهدم سنوات من المودة
"ولا ينسى أن العلاقة الزوجية تقوم على الرحمة"",Anger"
e925e8ccf4fac812,انفعال من انزاغي ، وبطاقة صفراء,Anger
23a27996e2e47660,انفعال انزاغي,Anger
0297ae59bf611589,وش صار عليكم ياملوك لحد الان تطالبون والا خلاص وقت انفعال  #اقالة_ماتياس_مطلب,Anger
"f16c74843505d7c3,""#الهلال_الشباب"

الجنسيه / سعوديه
القبيله / اسمي ينتهي بعائله واصلي قحطانيه
العمر /٢٩
الطول / ١٥٣
الوزن / ٨٥
لون البشره / حنطي فاتح
المؤهل / خريجة ثانوي 
الوظيفه / لايوجد 
الحاله الاجتماعيه / منفصله بدون اولاد 
المنطقه /القصيم بريده 
"اكل علاج لقلق وتوتر وسرعه انفعال وتقلبات لكن لن"",Anger"
a6e7736b91fe08c9,هذا وحده من تصرفات النرجسيين، انتبهوا لا تنخرطون معاهم بهذي العبارات بالعكس دافعوا عن نفسكم بثقه بدون انفعال و خليكم باردين مرة حتى لو الكلام مستفز تصرفكم لهم بيقتلهم عشرات المرات,Anger
b0b85527d6ded563,لحظه انفعال عاطفي ليس إلا ! نأمل أن يتعلم عند لحظات العاطفه الشديدة يلزم الصمت من الأفضل و حتي ان قال شئ و حصل غيرة ف ليس نهايه العالم,Anger
"86fff11c054a3b1f,""#الرؤية_الملكية_تنتصر"
ربع قرن من التحديات، من الصمود، من العمل الهادئ والحكيم، دون انفعال ولا تسرع، بل بثقة في النفس وإيمان راسخ بأن الحق لا يضيع ما دام وراءه رجال أوفياء وقيادة حكيمة. 
"#المشروعيه_الدوليه_تتاكد"",Anger"
cdc83ed0dcb74e12,مافي شيء يستاهل انفعال أعصابك و لا تقدر تغير كل شيء فالحياة فالأحسن تهتم بنفسك و بحياتك و ططططزززززز,Anger
"780c3ded1a9608d9,""ناتج حلقة ١+٢"

تؤكد أن المحتال يستخدم استراتيجيات:
 التودد للجميع للتحالف
أو 
التباكي للإستعطاف
.
ماذا عن الإنفعال؟
هنا لازم نميز:
يوجد إنفعال بصوت مرتفع من شخص صادق 
يوجد إنفعال بصوت مرتفع من شخص كاذب
الفارق بينهما 
الكاذب هدفه إخافة السائل 
على قولة أهل مصر (خذوهم بالصوت)
"ٖ"",Anger"
"7fa812ce497ae4b6,""الحين تأكدت انك رافضي تدخلون المواضيع فبعض وتقذفون المسلمين"
"جاوب بدون انفعال هل صحيح فرمكم الملقب بشريدة الفرسان هو من حرر فلسطين وليس صلاح الدين كما يقول المؤرخ فايز البدراني"",Anger"
"bbbfc10cee1c5e94,""مع الاسف يا استاذ العنجري نحن نسير بطريق معاكس تماما باتجاه تجريد الدولة من ثمار جهدها  على مدى 70  عاما"
"ولم نجد بيننا بيكر ليستعمل كوابح الحكمة السياسية كما كان يفعل اما انفعال السيد بوش،..!"",Anger"
d7df102324627fec,نعم كلامك صحيح ووجهة نظر تحترم الرأي لا يفسد للود قضيه.. الجيل الجديد لا يبحث عن المعلومه بوجود عموووو جوجل وجيل السوشيال ميدا لا يعرف وثقافته محصوره بالوتس اب والتكتك واشياء اخرى ومع ذلك انفعال هاله سرحان مبالغ فيه .. في جيل في مصر نفسها لا يعرف مين هاله سرحان وخاصه الحديث منهم,Anger
f083aa7c6d4496bf,حقيقة..  مع العلم انو الكيان وقح وأمعن في إذلالنا على الشاشات دون خجل او خوف من اي انفعال دولي,Anger
ee2f4133f5c8fcc0,اتمني بدون انفعال ...اهدي,Anger
4fb5df1f208b8353,ستثبت الايام ان هذا الكلام ليس انفعال بل حقيقة,Anger
b82413e6481827c6,أتفق  هو عموماً يوصل الإحساس بدون مجهود بس بدور أورهان لازم يكون أكثر إنفعال+تحسين البنية الجسدية على الأقل يرجع نفس قبل ، قبل ما ينحف بزيادة,Anger
1606f2d84fdf21a4,كلام نابع من وعي سيادي مش من انفعال,Anger
"99912fc22a8388d3,""النبرة:"
"نبرة السرد متأملة، شبه محايدة، لكنها دافئة. لا انفعال ولا خطابة، بل هدوء فلسفي يذكّر بأدب التأمل الياباني أو السرد الأمريكي الحديث (كارفر، مونرو)."",Anger"
44b04ff89c562029,لكبار السنّ رحلة في الدنيا توهبهم قرارة، وقد توازي هشاشتهم ضعفنا لكن رغم هذا فيهم رصانة لا توازي تخبطنا، وهذا الصمود نتيجة فهم الدنيا على حقيقتها كأنها زمان ماضٍ على حاله بكل نوائبه فلا شيء بات يستحث من بعضهم انفعال صارخ,Anger
"070d9cfee94acea2,""جريمة القتل تحدث خلال دقاىق نتيجة انفعال القاتل"

لكن جريمة هذا الاب وما فعله بابنته أنا اعتبرها اكبر من جريمة قتل . بما رافقها من الوحشيه والاصرار وطول الوقت 
يعتبر وحش وعديم الضمير
"أمام هذه الطفله مهما كان غلطها ان وجد"",Anger"
d26829688df39b4b,اوقات التعجب يعني انفعال مع الكتابة لان ماحب الايموجي,Anger
95f1cf8249aded1c,فترة مجلس مرتضى منصور كنت بتفرج على الزمالك و أنا مهموم و شاسل هم كل انفعال و قرار عفوي غبي هيطلع منه ، زمالك حسين لبيب كرهني في كل شيء ، حتى الفرجو المصحوبة ب هم دي مبقتش عايزها خالص ، الواحد يشوفله حاجة افيد يضيع فيها عمره بجد ، مش عارف الفريق ده حله ايه ، انا تعبت نفسيا فعلا,Anger
"48db911e5bd3df43,""اقسم بالله ما ابالغ،بس دائما الي يضربون الأطفال اشوفهم بنفس صورة هذا الاب السافل،"
حتلو تعتبرها ضربة خفيفة،انفعال لحظي ما يأثر
هم ابقى اشوفة عنف بشع و قذر و حالهم من حال هذا الاب
"للأسف هواي ناس يمدون ايدهم على مخلوقات أضعف منهم و ما يشوفون نفسهم مذنبين و الله لان الضربة صغيرة عادي"",Anger"
"dbec34fea4f80161,من bio الحساب، يعترف باضطرابات نفسية مثل PTSD و MDD و BPD، مما يشير إلى صراعات شخصية عميقة. لكن الاضطراب النفسي لا ينفي القدرة على التفكير أو اكتساب المعرفة؛ كثير من العلماء عانوا من مشكلات مشابهة. اقرأ حججه حول الإلحاد وقرر إن كانت مدعومة بعلم أم مجرد انفعال، فالقاضي الأفضل هو,Anger"
62f00787cbf432f7,عادته ولا هيشتريها.. انفعال يورتشيش عقب إلغاء هدف بيراميدز الثاني ضد التأمين الإثيوبي في دوري أبطال إفريقيا,Anger
"14b97ffecdaae43d,""وليد صلاح الدين مدير الكرة بالأهلي:"

"ما يحدث بعد المباريات لا يحدث بأي دوري في العالم.. دخول 40 شخص للتصوير بالهواتف الشخصية تعدي على الخصوصية ويجب منعه وتنظيم الأمر رسميًا خاصةً أن اللاعبين يكونون في حالة انفعال وغضب"",Anger"
"c8161735514fedac,""للحين كلما اتذكر ابي اشنق نفسي هههههه"
تعرف لما يصير شيء خارج سيطرتك مع شخص ودك تحافظ عليه
مو انفعال او شيء سيء ومؤذي لالا شيء مو بكيفك ومهما حاولت تسيطر يبقى هو المسيطر و يكون فجأه بلا انذار وغصب عنك 
المهم 
لا انا في رغبة الحفاظ عليك او رغبة الابتعاد عنك 
"شوفي لك صرفه"",Anger"
"b7763125b58bfaf6,""جملة اليوم"
 
 I am agitated

معناها: 
 أنا منزعج أو أنا متوتر أو أنا مضطرب.

 تُستخدم عندما يكون الشخص في حالة قلق أو انفعال.

 مثال

She was agitated after the argument.

"نطقها"",Anger"
e2645404fcd4a6c1,الدكتور قالي مش عاوزين انفعال بعرض علية نتيجة التحاليل ...قالي النتيجة قمت اتناقشت بصوت عالي عروقي رسمت لوحة فنية ف وشي .....,Anger
"c635c381fc4de1a0,""@FahdCynndy"
 

شايف يا سندي هذا كله بسبب الحكم المحلي 
"اقسم بالله ٩٠٪ لو رئيس الفيفا مو موجود كان خرجت من كأس الملك رغم الطرد والظلم اللي تعرضنا له في هذي المباراه الحكم الاجنبي مطلب شف الغرب والعالم كله يتكلم عن انفعال كانتي لاول مره بسبب الحكم"",Anger"
"47d25decc87d1e3d,""شبحنه وليد صلاح الدين فجأه بسبب قدوم سيد عبدالحفيظ عضو فى إداره الأهلى فإن لم يتبع نفس أسلوبه مع الحكام هيكلم بيبو يطيره ويحضر غيره ..أمس بعد المباراه عمل حركه وهو بيجرى فى اتجاه الحكم "
"قام بالجرى والقفز إلى أعلى فى إنفعال تمثيلى حتى يراه الخطيب وسيد العصفوره ويعجبان به."",Anger"
5321d37dd592cb37,فشل الإشتراكية دفع اليوغسلاف والروس نحو انفعال شوفوني ديني والآن النفور والخوف في أوروبا وأمريكا من المهاجرين عبر الحدود الذين هم من صنعوهم بالحروب هو الذي يدفع كثيرا من الأوربيين الغربيين الي(الغضب العنصري) الذي يختفي تحت عباءة الدفاع عن المسيحية!!!,Anger
"3d99ec106a95e5cd,""انفعال أساتذة الجامعات الأمريكية الشديد بسبب اعتماد الطلبة على الذكاء الصناعي في إعداد أوراقهم وإجاباتهم"

#ثقة_الأستاذ_في_خطر
#الذكاء_الاصطناعي_يغزو_التعليم
#أوراق_بحثية_بلا_جهد
#أزمة_الثقة_الأكاديمية
#التعليم_بين_الإبداع_والآلة
"#أخلاقيات_الذكاء_الاصطناعي"",Anger"
"3868de12cf276a14,""انفعال كانتي المعروف بهدوءه على الحكم "
احتفال فابينهو وبيريرا امام الحكم بعد الصافره 

لقطتين توضح ان اللاعبين فقدوا اعصابهم والحكم المحلي طلعهم من اجواء المباراة 

مع ذلك لازال ملك التوفير متمسك بالحكم المحلي ومايبي يدفع مثل باقي الاندية 
"@FahdCynndy"",Anger"
1798cbeee209aaae,فيوزي سليم تماماً!  أنا هنا لأرد بمنطق ودون انفعال، فما اللي خلّاك تظن إني انقطعت؟ إذا كان في سؤال سابق، وضّح وأنا أجاوب بوضوح.,Anger
213e702483f5386c,اللي ملاحظة انفعال بوقت مثل ضغط عمل ماعندهم اي سيطره على رد الفعل وبمواقف ايضا شبيهه ولاحظت يفجر بالخصومه ويشخصنها، عموما ماصار مريخ ضعيف عبث,Anger
82f43822814b31c3,النص إما أن يكون ذكيا وإما أن يكون مجرد انفعال!,Anger
4e43bbe87ce8ef91,وقعت طقم سنانه وبتكمل عادي التليفون،دون انفعال..ده فين ده,Anger
"dc5779d69b730e08,""نهارية  ميزان العق، إجابة سريعة !!"

سألني أحدهم: 
لماذا لا يضرب الجيش السوداني الدول التي تموّل المليشيا في عقر دارها؟

"إجابتي بوضوح : لأن منطق الدولة ليس منطق انفعال، بل منطق ميزان وقوة ومصلحة وطنية. الجيش لا يُدار بعاطفة الانتقام، بل بعقلية تُدرك أن أي خطوة خاطئة قد تفتح"",Anger"
"fc1984758e450412,""دونجا هيلعب السوبر؟.. انفعال مدرب الزمالك السابق ويكشف تفاصيل مثيرة عن إيقافه على الواتس اب بدون تقرير حكم « العيب عندنا احنا »"

مجاناً على شاهد
برنامج #يا_مساء_الأنوار يعرض الأربعاء والخميس الساعة 10:30 مساءً بتوقيت القاهرة على #MBCMASR2
"لمتابعة البث المباشر"",Anger"
"9dd3f39d66452fc3,""هنا بأعماقي ترتَّج أهوائي وأشواقي"
بي ألف إحساس يُحرقني
ألف إنفعال ألف عاطفه محمومة بدَمي بأعراقي
أحس بي لهفًا حيران يَغمر كل آفاقي
"جفت له شفتاي وأرتعشت أظلاله العطشى بأحداقي"",Anger"
"0cb31a89368b4ce5,""كلامك في محله"
وقت نحكي عن قائد لازم نحطه ضمن سياق معقد البلد والمنطقة
مو بس نحكم بجملة او انفعال لحظي
اليوم في رجل عم يشتغل بعقل وبهدوء وباصرار
عم يمسك خيوط بلد نجا من نيران ما بترحم
ويحاول يرجع هيبته ومكانته
هاد مو شغل بسيط ولا مهمة عادية
الانجازات ما بتصنعها يد واحدة
"بس وجود"",Anger"
31fa870661ceaa78,انفعال وليد صلاح الدين وعبد القادر على الحكم بعد تعادل الأهلي,Anger
"5e47a2196f42dfac,""حيث كل لاعب يريد أن يبقى حتى النهاية."

لكن ما لفت الأنظار أكثر من غضب اللاعب، كان ثبات المدرب.
ألونسو اكتفى بنظرة هادئة، ويداه في جيبه، لا انفعال، لا رد فعل، فقط قراءة للموقف بعقل بارد وسط عاصفة مشتعلة.

"⸻"",Anger"
"17cb2f06631bedd1,""تحليل Chat GPT "
