id,content,label
1347,بالاكتئاب أصبح يسيطر على حياتي في الظلام,sadness
1348,أتمنى لو أن بالغيظ يمكن أن من الظلم,anger
1349,لا أستطيع بالسخط بسبب من الحياة,anger
1350,بالحزن أصبح يسيطر على حياتي دون أحد,sadness
1351,أعاني من بالخوف الشديد منذ مدة من الموت,fear
1352,أحاول أن بالوحدة ولكن بلا أمل,sadness
1353,كل يوم بالخوف وأنا من التحديات,anxiety
1354,أعاني من بالوحدة منذ مدة دون أحد,sadness
1355,أتمنى لو أن بالغضب الشديد يمكن أن من الناس,anger
1356,لا أستطيع بالهلع بسبب من التحديات,anxiety
1357,علاقتي مع بالحزن أصبحت في الظلام,sadness
1358,علاقتي مع بالغيظ أصبحت من المعاملة,anger
1359,بالاكتئاب أصبح يسيطر على حياتي في الظلام,sadness
1360,في الأوقات الصعبة بالخوف أشعر من الوحدة,fear
1361,أعاني من بالغيظ منذ مدة من المعاملة,anger
1362,باليأس أصبح يسيطر على حياتي بلا أمل,sadness
1363,لا أستطيع بالوحدة بسبب دون أحد,sadness
1364,علاقتي مع بالوحدة أصبحت في الظلام,sadness
1365,بالرعب أصبح يسيطر على حياتي من المستقبل,anxiety
1366,في الأوقات الصعبة بالاكتئاب أشعر وحدي,sadness
1367,أحاول أن باليأس ولكن وحدي,sadness
1368,كل يوم بالرعب وأنا من الوحدة,fear
1369,أتمنى لو أن بالغضب الشديد يمكن أن من الظلم,anger
1370,أشعر بالهلع في هذه الأيام من المجهول,anxiety
1371,في الأوقات الصعبة بالوحدة أشعر في الظلام,sadness
1372,كل يوم بالقلق وأنا من الناس,anxiety
1373,بالغضب أصبح يسيطر على حياتي من المعاملة,anger
1374,أحاول أن بالاكتئاب ولكن وحدي,sadness
1375,باليأس أصبح يسيطر على حياتي بلا أمل,sadness
1376,أحاول أن بالاكتئاب ولكن بلا أمل,sadness
1377,بالخوف يؤثر على من الناس,anxiety
1378,كل يوم بالقلق الدائم وأنا من التحديات,anxiety
1379,أشعر بالخوف الشديد في هذه الأيام من الوحدة,fear
1380,أعاني من بالرعب منذ مدة من الناس,anxiety
1381,أعاني من بالاكتئاب منذ مدة ضائعاً,sadness
1382,علاقتي مع بالرعب أصبحت من الفشل,fear
1383,كل يوم بالغضب وأنا من الوضع,anger
1384,بالوحدة أصبح يسيطر على حياتي وحدي,sadness
1385,أشعر بالرعب في هذه الأيام من الناس,anxiety
1386,بالسخط أصبح يسيطر على حياتي من الوضع,anger
1387,بالحزن أصبح يسيطر على حياتي دون أحد,sadness
1388,أتمنى لو أن بالحزن العميق يمكن أن بلا أمل,sadness
1389,أحاول أن بالحزن العميق ولكن دون أحد,sadness
1390,علاقتي مع بالاستياء أصبحت من الناس,anger
1391,أحاول أن بالغضب الشديد ولكن من الظلم,anger
1392,أتمنى لو أن بالرعب يمكن أن من الوحدة,fear
1393,أشعر بالرهاب في هذه الأيام من الفشل,fear
1394,بالقلق الدائم أصبح يسيطر على حياتي من التحديات,anxiety
1395,لا أستطيع بالرعب بسبب من الناس,anxiety
1396,بالسخط أصبح يسيطر على حياتي من الحياة,anger
1397,لا أستطيع بالحزن العميق بسبب ضائعاً,sadness
1398,أعاني من بالرهاب منذ مدة من الفشل,fear
1399,أشعر بالهلع في هذه الأيام من المجهول,anxiety
1400,أعاني من بالرعب منذ مدة من المستقبل,anxiety
1401,بالفزع أصبح يسيطر على حياتي من المرض,fear
1402,كل يوم بالقلق وأنا من المستقبل,anxiety
1403,بالحزن العميق يؤثر على في الظلام,sadness
1404,لا أستطيع بالسخط بسبب من الناس,anger
1405,أتمنى لو أن بالسخط يمكن أن من الظلم,anger
1406,أتمنى لو أن بالخوف الشديد يمكن أن من الفشل,fear
1407,أتمنى لو أن بالغضب الشديد يمكن أن من الوضع,anger
1408,أتمنى لو أن بالغضب الشديد يمكن أن من المعاملة,anger
1409,بالسخط يؤثر على من الحياة,anger
1410,بالوحدة أصبح يسيطر على حياتي وحدي,sadness
1411,أشعر بالغيظ في هذه الأيام من الوضع,anger
1412,أحاول أن بالاكتئاب ولكن وحدي,sadness
1413,أتمنى لو أن بالغيظ يمكن أن من الحياة,anger
1414,في الأوقات الصعبة بالفزع أشعر من المرض,fear
1415,أحاول أن بالاكتئاب ولكن وحدي,sadness
1416,أتمنى لو أن بالاستياء يمكن أن من الناس,anger
1417,كل يوم بالقلق وأنا من المجهول,anxiety
1418,كل يوم بالوحدة وأنا في الظلام,sadness
1419,بالغضب الشديد أصبح يسيطر على حياتي من المعاملة,anger
1420,في الأوقات الصعبة بالرعب أشعر من المستقبل,anxiety
1421,بالاستياء يؤثر على من الظلم,anger
1422,كل يوم بالخوف وأنا من الناس,anxiety
1423,باليأس أصبح يسيطر على حياتي ضائعاً,sadness
1424,بالقلق الدائم أصبح يسيطر على حياتي من المستقبل,anxiety
1425,لا أستطيع بالرعب بسبب من المستقبل,anxiety
1426,بالقلق يؤثر على من التحديات,anxiety
1427,كل يوم بالوحدة وأنا ضائعاً,sadness
1428,أتمنى لو أن بالغضب يمكن أن من الناس,anger
1429,أحاول أن باليأس ولكن دون أحد,sadness
1430,بالغيظ أصبح يسيطر على حياتي من الناس,anger
1431,أتمنى لو أن بالخوف الشديد يمكن أن من الموت,fear
1432,أحاول أن بالرعب ولكن من المستقبل,anxiety
1433,في الأوقات الصعبة بالخوف أشعر من الناس,anxiety
1434,بالخوف أصبح يسيطر على حياتي من التحديات,anxiety
1435,أتمنى لو أن بالفزع يمكن أن من المجهول,fear
1436,أشعر بالهلع في هذه الأيام من المجهول,anxiety
1437,بالحزن أصبح يسيطر على حياتي في الظلام,sadness
1438,لا أستطيع بالحزن بسبب بلا أمل,sadness
1439,أعاني من بالخوف منذ مدة من المرض,fear
1440,أشعر بالغيظ في هذه الأيام من المعاملة,anger
1441,أحاول أن بالغضب الشديد ولكن من الحياة,anger
1442,لا أستطيع بالحزن العميق بسبب بلا أمل,sadness
1443,أحاول أن بالهلع ولكن من التحديات,anxiety
1444,أشعر بالاكتئاب في هذه الأيام في الظلام,sadness
1445,بالخوف يؤثر على من الفشل,fear
1446,علاقتي مع بالغضب الشديد أصبحت من الوضع,anger
1447,أتمنى لو أن بالاكتئاب يمكن أن في الظلام,sadness
1448,بالرعب أصبح يسيطر على حياتي من المجهول,fear
1449,كل يوم بالخوف الشديد وأنا من الوحدة,fear
1450,أحاول أن بالخوف ولكن من الناس,anxiety
1451,كل يوم بالفزع وأنا من المجهول,fear
1452,كل يوم بالغضب الشديد وأنا من الناس,anger
1453,بالحزن العميق يؤثر على بلا أمل,sadness
1454,أعاني من بالخوف منذ مدة من الفشل,fear
1455,باليأس أصبح يسيطر على حياتي وحدي,sadness
1456,لا أستطيع بالخوف الشديد بسبب من المجهول,fear
1457,أعاني من بالاكتئاب منذ مدة بلا أمل,sadness
1458,أشعر بالاكتئاب في هذه الأيام في الظلام,sadness
1459,علاقتي مع بالرعب أصبحت من الوحدة,fear
1460,لا أستطيع بالرعب بسبب من المرض,fear
1461,كل يوم بالقلق الدائم وأنا من الفشل,anxiety
1462,أشعر بالقلق في هذه الأيام من المجهول,anxiety
1463,لا أستطيع بالهلع بسبب من الفشل,anxiety
1464,في الأوقات الصعبة بالرهاب أشعر من الموت,fear
1465,باليأس يؤثر على في الظلام,sadness
1466,أتمنى لو أن بالغيظ يمكن أن من المعاملة,anger
1467,في الأوقات الصعبة بالحزن العميق أشعر وحدي,sadness
1468,أعاني من بالهلع منذ مدة من المستقبل,anxiety
1469,بالحزن العميق يؤثر على بلا أمل,sadness
1470,أشعر بالخوف في هذه الأيام من الوحدة,fear
1471,أتمنى لو أن بالرعب يمكن أن من المجهول,fear
1472,أشعر بالغضب في هذه الأيام من الناس,anger
1473,علاقتي مع بالسخط أصبحت من المعاملة,anger
1474,أشعر بالوحدة في هذه الأيام في الظلام,sadness
1475,أحاول أن بالغضب الشديد ولكن من المعاملة,anger
1476,بالاكتئاب أصبح يسيطر على حياتي دون أحد,sadness
1477,أشعر بالقلق الدائم في هذه الأيام من المستقبل,anxiety
1478,أشعر بالحزن العميق في هذه الأيام دون أحد,sadness
1479,في الأوقات الصعبة بالفزع أشعر من المجهول,fear
1480,لا أستطيع بالاكتئاب بسبب في الظلام,sadness
1481,أشعر باليأس في هذه الأيام وحدي,sadness
1482,أتمنى لو أن بالغيظ يمكن أن من الوضع,anger
1483,كل يوم بالفزع وأنا من المجهول,fear
1484,علاقتي مع بالغضب أصبحت من الحياة,anger
1485,في الأوقات الصعبة بالرعب أشعر من الموت,fear
1486,أعاني من بالحزن منذ مدة ضائعاً,sadness
1487,أحاول أن بالغيظ ولكن من الوضع,anger
1488,كل يوم بالغيظ وأنا من الناس,anger
1489,أحاول أن باليأس ولكن دون أحد,sadness
1490,باليأس أصبح يسيطر على حياتي دون أحد,sadness
1491,باليأس يؤثر على وحدي,sadness
1492,علاقتي مع بالرعب أصبحت من الموت,fear
1493,بالاكتئاب يؤثر على في الظلام,sadness
1494,أحاول أن بالرهاب ولكن من المرض,fear
1495,أحاول أن بالرعب ولكن من التحديات,anxiety
1496,لا أستطيع بالغضب بسبب من الحياة,anger
1497,بالحزن العميق يؤثر على في الظلام,sadness
1498,بالسخط أصبح يسيطر على حياتي من الحياة,anger
1499,علاقتي مع بالحزن أصبحت دون أحد,sadness
1500,بالقلق الدائم يؤثر على من الفشل,anxiety
1501,بالاستياء يؤثر على من الناس,anger
1502,علاقتي مع بالقلق الدائم أصبحت من الفشل,anxiety
1503,في الأوقات الصعبة بالغضب الشديد أشعر من المعاملة,anger
1504,أشعر بالخوف في هذه الأيام من المجهول,fear
1505,أشعر بالخوف في هذه الأيام من المجهول,anxiety
1506,أحاول أن بالغيظ ولكن من الحياة,anger
1507,لا أستطيع بالرعب بسبب من المستقبل,anxiety
1508,بالرعب يؤثر على من الناس,anxiety
1509,علاقتي مع بالخوف الشديد أصبحت من الموت,fear
1510,أعاني من بالوحدة منذ مدة في الظلام,sadness
1511,أعاني من بالخوف الشديد منذ مدة من المجهول,fear
1512,كل يوم بالقلق وأنا من المستقبل,anxiety
1513,في الأوقات الصعبة بالخوف أشعر من المرض,fear
1514,علاقتي مع بالسخط أصبحت من المعاملة,anger
1515,أحاول أن بالسخط ولكن من الظلم,anger
1516,علاقتي مع بالرهاب أصبحت من المرض,fear
1517,علاقتي مع بالغيظ أصبحت من الوضع,anger
1518,أشعر بالهلع في هذه الأيام من المجهول,anxiety
1519,أشعر بالغيظ في هذه الأيام من الوضع,anger
1520,في الأوقات الصعبة بالسخط أشعر من الظلم,anger
1521,بالهلع يؤثر على من المستقبل,anxiety
1522,علاقتي مع بالاستياء أصبحت من الوضع,anger
1523,بالحزن يؤثر على دون أحد,sadness
1524,بالوحدة أصبح يسيطر على حياتي دون أحد,sadness
1525,علاقتي مع بالاكتئاب أصبحت دون أحد,sadness
1526,لا أستطيع بالاكتئاب بسبب وحدي,sadness
1527,علاقتي مع بالغضب أصبحت من المعاملة,anger
1528,أتمنى لو أن بالفزع يمكن أن من الوحدة,fear
1529,أتمنى لو أن بالخوف الشديد يمكن أن من الموت,fear
1530,أتمنى لو أن بالغيظ يمكن أن من الظلم,anger
1531,في الأوقات الصعبة بالقلق الدائم أشعر من الناس,anxiety
1532,أعاني من بالهلع منذ مدة من الناس,anxiety
1533,في الأوقات الصعبة بالاستياء أشعر من الظلم,anger
1534,علاقتي مع بالهلع أصبحت من المستقبل,anxiety
1535,أشعر بالهلع في هذه الأيام من الناس,anxiety
1536,كل يوم بالرهاب وأنا من الفشل,fear
1537,أعاني من بالهلع منذ مدة من المستقبل,anxiety
1538,بالغيظ يؤثر على من الناس,anger
1539,أتمنى لو أن بالغضب يمكن أن من الحياة,anger
1540,بالخوف يؤثر على من الفشل,anxiety
1541,أشعر بالاكتئاب في هذه الأيام بلا أمل,sadness
1542,أتمنى لو أن بالحزن يمكن أن في الظلام,sadness
1543,في الأوقات الصعبة بالسخط أشعر من الناس,anger
1544,بالرعب أصبح يسيطر على حياتي من الوحدة,fear
1545,بالغيظ أصبح يسيطر على حياتي من الوضع,anger
1546,بالسخط أصبح يسيطر على حياتي من الوضع,anger
1547,لا أستطيع بالخوف الشديد بسبب من الوحدة,fear
1548,علاقتي مع بالاستياء أصبحت من الظلم,anger
1549,بالهلع يؤثر على من المستقبل,anxiety
1550,بالغضب يؤثر على من الظلم,anger
1551,أحاول أن بالغضب الشديد ولكن من الظلم,anger
1552,باليأس يؤثر على ضائعاً,sadness
1553,أتمنى لو أن بالحزن العميق يمكن أن وحدي,sadness
1554,في الأوقات الصعبة بالرعب أشعر من المجهول,anxiety
1555,أتمنى لو أن بالرعب يمكن أن من الوحدة,fear
1556,أشعر بالخوف في هذه الأيام من الموت,fear
1557,علاقتي مع بالخوف أصبحت من الفشل,fear
1558,أتمنى لو أن بالخوف يمكن أن من الوحدة,fear
1559,بالرعب يؤثر على من المجهول,anxiety
1560,كل يوم بالحزن العميق وأنا وحدي,sadness
1561,لا أستطيع بالرهاب بسبب من المجهول,fear
1562,في الأوقات الصعبة بالرعب أشعر من المستقبل,anxiety
1563,بالاستياء يؤثر على من الوضع,anger
1564,أحاول أن بالحزن ولكن في الظلام,sadness
1565,في الأوقات الصعبة بالاستياء أشعر من الظلم,anger
1566,أتمنى لو أن بالاستياء يمكن أن من الناس,anger
1567,بالخوف أصبح يسيطر على حياتي من الوحدة,fear
1568,لا أستطيع بالفزع بسبب من الوحدة,fear
1569,علاقتي مع بالقلق الدائم أصبحت من التحديات,anxiety
1570,أحاول أن بالاستياء ولكن من الناس,anger
1571,أعاني من بالرهاب منذ مدة من المجهول,fear
1572,أعاني من بالاستياء منذ مدة من الظلم,anger
1573,أعاني من بالقلق منذ مدة من الناس,anxiety
1574,بالاستياء يؤثر على من الحياة,anger
1575,أحاول أن بالرعب ولكن من المستقبل,anxiety
1576,لا أستطيع بالغضب الشديد بسبب من الناس,anger
1577,أحاول أن بالحزن ولكن في الظلام,sadness
1578,بالسخط أصبح يسيطر على حياتي من الحياة,anger
1579,كل يوم بالسخط وأنا من المعاملة,anger
1580,بالوحدة يؤثر على بلا أمل,sadness
1581,بالرعب أصبح يسيطر على حياتي من المستقبل,anxiety
1582,أتمنى لو أن بالقلق الدائم يمكن أن من التحديات,anxiety
1583,أشعر بالرهاب في هذه الأيام من المرض,fear
1584,لا أستطيع بالرعب بسبب من المجهول,fear
1585,في الأوقات الصعبة بالحزن أشعر في الظلام,sadness
1586,كل يوم بالرهاب وأنا من الفشل,fear
1587,بالوحدة أصبح يسيطر على حياتي في الظلام,sadness
1588,بالرعب يؤثر على من الفشل,anxiety
1589,في الأوقات الصعبة بالحزن العميق أشعر وحدي,sadness
1590,بالهلع أصبح يسيطر على حياتي من التحديات,anxiety
1591,أعاني من بالرعب منذ مدة من الفشل,fear
1592,كل يوم بالفزع وأنا من الوحدة,fear
1593,بالقلق الدائم يؤثر على من الفشل,anxiety
1594,في الأوقات الصعبة بالخوف الشديد أشعر من الموت,fear
1595,بالخوف يؤثر على من الفشل,anxiety
1596,كل يوم بالحزن العميق وأنا ضائعاً,sadness
1597,لا أستطيع بالوحدة بسبب بلا أمل,sadness
1598,لا أستطيع بالرعب بسبب من المجهول,fear
1599,علاقتي مع بالرهاب أصبحت من الوحدة,fear
1600,علاقتي مع باليأس أصبحت بلا أمل,sadness
1601,في الأوقات الصعبة باليأس أشعر بلا أمل,sadness
1602,في الأوقات الصعبة بالحزن أشعر في الظلام,sadness
1603,علاقتي مع بالحزن العميق أصبحت دون أحد,sadness
1604,كل يوم بالرهاب وأنا من الفشل,fear
1605,أتمنى لو أن بالوحدة يمكن أن وحدي,sadness
1606,كل يوم بالغضب وأنا من الوضع,anger
1607,أحاول أن بالحزن ولكن دون أحد,sadness
1608,أحاول أن بالقلق ولكن من الفشل,anxiety
1609,أعاني من بالهلع منذ مدة من التحديات,anxiety
1610,أحاول أن بالوحدة ولكن بلا أمل,sadness
1611,علاقتي مع بالهلع أصبحت من المستقبل,anxiety
1612,لا أستطيع بالغضب الشديد بسبب من المعاملة,anger
1613,علاقتي مع بالفزع أصبحت من المرض,fear
1614,كل يوم بالهلع وأنا من المجهول,anxiety
1615,في الأوقات الصعبة بالسخط أشعر من الوضع,anger
1616,بالغضب أصبح يسيطر على حياتي من المعاملة,anger
1617,لا أستطيع بالفزع بسبب من المرض,fear
1618,علاقتي مع بالغضب أصبحت من الظلم,anger
1619,بالاكتئاب يؤثر على ضائعاً,sadness
1620,لا أستطيع بالفزع بسبب من المرض,fear
1621,علاقتي مع بالخوف أصبحت من المستقبل,anxiety
1622,بالرعب أصبح يسيطر على حياتي من المرض,fear
1623,باليأس يؤثر على ضائعاً,sadness
1624,أشعر بالاكتئاب في هذه الأيام بلا أمل,sadness
1625,أحاول أن بالهلع ولكن من المستقبل,anxiety
1626,لا أستطيع بالحزن العميق بسبب وحدي,sadness
1627,في الأوقات الصعبة بالخوف أشعر من الفشل,fear
1628,لا أستطيع بالفزع بسبب من المرض,fear
1629,كل يوم بالحزن العميق وأنا في الظلام,sadness
1630,لا أستطيع بالرعب بسبب من الموت,fear
1631,لا أستطيع بالرعب بسبب من المجهول,fear
1632,علاقتي مع بالرعب أصبحت من المرض,fear
1633,في الأوقات الصعبة بالحزن العميق أشعر وحدي,sadness
1634,لا أستطيع بالغيظ بسبب من الظلم,anger
1635,أشعر بالرعب في هذه الأيام من المستقبل,anxiety
1636,أعاني من بالخوف منذ مدة من المجهول,anxiety
1637,لا أستطيع بالرعب بسبب من الفشل,fear
1638,أشعر بالقلق في هذه الأيام من الفشل,anxiety
1639,في الأوقات الصعبة بالغيظ أشعر من الوضع,anger
1640,في الأوقات الصعبة بالرهاب أشعر من الوحدة,fear
1641,أتمنى لو أن بالحزن يمكن أن بلا أمل,sadness
1642,أشعر بالقلق الدائم في هذه الأيام من المستقبل,anxiety
1643,كل يوم بالخوف وأنا من الفشل,fear
1644,علاقتي مع بالخوف الشديد أصبحت من المجهول,fear
1645,أتمنى لو أن بالهلع يمكن أن من الناس,anxiety
1646,أتمنى لو أن باليأس يمكن أن وحدي,sadness
1647,في الأوقات الصعبة بالغضب أشعر من الظلم,anger
1648,علاقتي مع بالخوف أصبحت من المجهول,anxiety
1649,لا أستطيع بالاستياء بسبب من الوضع,anger
1650,باليأس أصبح يسيطر على حياتي ضائعاً,sadness
1651,بالغضب يؤثر على من المعاملة,anger
1652,بالحزن أصبح يسيطر على حياتي في الظلام,sadness
1653,بالغضب الشديد يؤثر على من الناس,anger
1654,أعاني من بالغضب منذ مدة من الظلم,anger
1655,لا أستطيع بالرعب بسبب من المرض,fear
1656,أشعر بالرعب في هذه الأيام من المرض,fear
1657,كل يوم بالخوف الشديد وأنا من المجهول,fear
1658,كل يوم بالفزع وأنا من الموت,fear
1659,أعاني من بالغيظ منذ مدة من الحياة,anger
1660,بالغضب أصبح يسيطر على حياتي من الوضع,anger
1661,كل يوم بالغضب الشديد وأنا من المعاملة,anger
1662,علاقتي مع باليأس أصبحت ضائعاً,sadness
1663,بالحزن أصبح يسيطر على حياتي ضائعاً,sadness
1664,أحاول أن بالاكتئاب ولكن بلا أمل,sadness
1665,أحاول أن بالخوف ولكن من الناس,anxiety
1666,علاقتي مع بالغضب أصبحت من الناس,anger
1667,أشعر بالرهاب في هذه الأيام من الفشل,fear
1668,في الأوقات الصعبة بالوحدة أشعر وحدي,sadness
1669,بالهلع يؤثر على من المجهول,anxiety
1670,أحاول أن بالرهاب ولكن من الفشل,fear
1671,بالغيظ أصبح يسيطر على حياتي من الوضع,anger
1672,أشعر باليأس في هذه الأيام بلا أمل,sadness
1673,كل يوم بالهلع وأنا من الفشل,anxiety
1674,لا أستطيع بالرعب بسبب من المستقبل,anxiety
1675,في الأوقات الصعبة بالاستياء أشعر من الناس,anger
1676,أعاني من بالغضب الشديد منذ مدة من الوضع,anger
1677,كل يوم بالاستياء وأنا من الوضع,anger
1678,لا أستطيع بالغيظ بسبب من الناس,anger
1679,أشعر بالرعب في هذه الأيام من المرض,fear
1680,أعاني من بالفزع منذ مدة من المجهول,fear
1681,بالغضب أصبح يسيطر على حياتي من الحياة,anger
1682,علاقتي مع بالغضب الشديد أصبحت من الحياة,anger
1683,كل يوم بالحزن وأنا وحدي,sadness
1684,أعاني من بالغضب الشديد منذ مدة من الحياة,anger
1685,أتمنى لو أن بالخوف يمكن أن من الفشل,anxiety
1686,بالحزن العميق أصبح يسيطر على حياتي في الظلام,sadness
1687,أشعر بالقلق الدائم في هذه الأيام من الفشل,anxiety
1688,أتمنى لو أن بالحزن العميق يمكن أن وحدي,sadness
1689,أتمنى لو أن بالخوف يمكن أن من الفشل,fear
1690,كل يوم بالقلق الدائم وأنا من المجهول,anxiety
1691,بالاكتئاب يؤثر على بلا أمل,sadness
1692,بالقلق أصبح يسيطر على حياتي من الناس,anxiety
1693,أشعر بالغيظ في هذه الأيام من المعاملة,anger
1694,بالغضب الشديد أصبح يسيطر على حياتي من الظلم,anger
1695,في الأوقات الصعبة باليأس أشعر دون أحد,sadness
1696,علاقتي مع بالخوف أصبحت من المرض,fear
1697,أشعر بالحزن في هذه الأيام في الظلام,sadness
1698,بالغضب أصبح يسيطر على حياتي من الناس,anger
1699,في الأوقات الصعبة بالخوف أشعر من المرض,fear
1700,أحاول أن بالقلق الدائم ولكن من المستقبل,anxiety
1701,كل يوم بالخوف الشديد وأنا من الفشل,fear
1702,لا أستطيع بالغيظ بسبب من الناس,anger
1703,علاقتي مع بالفزع أصبحت من الوحدة,fear
1704,أشعر باليأس في هذه الأيام في الظلام,sadness
1705,بالخوف الشديد يؤثر على من الموت,fear
1706,أعاني من بالخوف الشديد منذ مدة من الفشل,fear
1707,كل يوم بالسخط وأنا من الظلم,anger
1708,بالرعب أصبح يسيطر على حياتي من التحديات,anxiety
1709,في الأوقات الصعبة باليأس أشعر وحدي,sadness
1710,كل يوم بالخوف الشديد وأنا من المجهول,fear
1711,علاقتي مع باليأس أصبحت في الظلام,sadness
1712,علاقتي مع بالرعب أصبحت من المجهول,anxiety
1713,علاقتي مع بالفزع أصبحت من المجهول,fear
1714,في الأوقات الصعبة بالغضب الشديد أشعر من الوضع,anger
1715,أعاني من بالوحدة منذ مدة دون أحد,sadness
1716,في الأوقات الصعبة بالخوف أشعر من المجهول,anxiety
1717,أشعر بالقلق في هذه الأيام من المجهول,anxiety
1718,بالرهاب يؤثر على من الوحدة,fear
1719,علاقتي مع بالخوف أصبحت من الفشل,anxiety
1720,لا أستطيع بالحزن بسبب ضائعاً,sadness
1721,أشعر بالخوف في هذه الأيام من المرض,fear
1722,علاقتي مع بالغضب الشديد أصبحت من الحياة,anger
1723,كل يوم بالوحدة وأنا ضائعاً,sadness
1724,علاقتي مع بالاستياء أصبحت من المعاملة,anger
1725,لا أستطيع بالاكتئاب بسبب بلا أمل,sadness
1726,بالغيظ أصبح يسيطر على حياتي من المعاملة,anger
1727,في الأوقات الصعبة بالقلق الدائم أشعر من الفشل,anxiety
1728,لا أستطيع بالقلق بسبب من المجهول,anxiety
1729,أحاول أن بالغضب الشديد ولكن من الوضع,anger
1730,أعاني من بالقلق منذ مدة من المجهول,anxiety
1731,في الأوقات الصعبة بالقلق الدائم أشعر من المستقبل,anxiety
1732,بالخوف أصبح يسيطر على حياتي من المستقبل,anxiety
1733,علاقتي مع بالهلع أصبحت من التحديات,anxiety
1734,لا أستطيع بالسخط بسبب من المعاملة,anger
1735,كل يوم بالخوف الشديد وأنا من المرض,fear
1736,أشعر بالغضب في هذه الأيام من الظلم,anger
1737,علاقتي مع بالقلق أصبحت من الناس,anxiety
1738,أشعر بالحزن في هذه الأيام دون أحد,sadness
1739,كل يوم بالقلق الدائم وأنا من المجهول,anxiety
1740,أحاول أن باليأس ولكن في الظلام,sadness
1741,بالغضب الشديد أصبح يسيطر على حياتي من الظلم,anger
1742,لا أستطيع بالهلع بسبب من الناس,anxiety
1743,أحاول أن بالرعب ولكن من المجهول,anxiety
1744,لا أستطيع بالخوف الشديد بسبب من المرض,fear
1745,في الأوقات الصعبة بالفزع أشعر من الموت,fear
1746,علاقتي مع باليأس أصبحت في الظلام,sadness
1747,أتمنى لو أن بالحزن يمكن أن بلا أمل,sadness
1748,كل يوم بالغضب وأنا من الوضع,anger
1749,بالسخط يؤثر على من الظلم,anger
1750,أعاني من بالفزع منذ مدة من الفشل,fear
1751,أعاني من بالخوف منذ مدة من الموت,fear
1752,بالخوف أصبح يسيطر على حياتي من التحديات,anxiety
1753,بالحزن العميق أصبح يسيطر على حياتي ضائعاً,sadness
1754,بالخوف يؤثر على من الموت,fear
1755,بالرعب يؤثر على من الفشل,anxiety
1756,بالغضب الشديد أصبح يسيطر على حياتي من الحياة,anger
1757,في الأوقات الصعبة بالسخط أشعر من الظلم,anger
1758,أشعر بالوحدة في هذه الأيام ضائعاً,sadness
1759,أتمنى لو أن بالفزع يمكن أن من الوحدة,fear
1760,أشعر بالفزع في هذه الأيام من المرض,fear
1761,بالغضب يؤثر على من المعاملة,anger
1762,علاقتي مع بالخوف الشديد أصبحت من الموت,fear
1763,بالغضب أصبح يسيطر على حياتي من الحياة,anger
1764,بالاستياء يؤثر على من الحياة,anger
1765,في الأوقات الصعبة بالرعب أشعر من الناس,anxiety
1766,أعاني من بالاكتئاب منذ مدة وحدي,sadness
1767,كل يوم بالخوف وأنا من الموت,fear
1768,بالغيظ يؤثر على من الوضع,anger
1769,أحاول أن بالغضب الشديد ولكن من الظلم,anger
1770,بالحزن أصبح يسيطر على حياتي ضائعاً,sadness
1771,أشعر بالخوف في هذه الأيام من المرض,fear
1772,أتمنى لو أن بالغيظ يمكن أن من المعاملة,anger
1773,أتمنى لو أن بالرعب يمكن أن من التحديات,anxiety
1774,أشعر بالغضب في هذه الأيام من الناس,anger
1775,كل يوم بالاكتئاب وأنا ضائعاً,sadness
1776,باليأس يؤثر على ضائعاً,sadness
1777,بالخوف الشديد يؤثر على من المرض,fear
1778,علاقتي مع باليأس أصبحت ضائعاً,sadness
1779,أعاني من بالحزن العميق منذ مدة ضائعاً,sadness
1780,أتمنى لو أن بالقلق يمكن أن من المجهول,anxiety
1781,كل يوم بالغضب الشديد وأنا من الناس,anger
1782,كل يوم بالغضب وأنا من الظلم,anger
1783,أتمنى لو أن بالفزع يمكن أن من الموت,fear
1784,أشعر بالخوف في هذه الأيام من الفشل,anxiety
1785,علاقتي مع بالرعب أصبحت من المجهول,fear
1786,بالهلع أصبح يسيطر على حياتي من المستقبل,anxiety
1787,كل يوم بالحزن وأنا بلا أمل,sadness
1788,بالغيظ يؤثر على من الظلم,anger
1789,كل يوم بالاستياء وأنا من الناس,anger
1790,في الأوقات الصعبة بالرعب أشعر من الفشل,fear
1791,أتمنى لو أن بالخوف يمكن أن من المجهول,anxiety
1792,أتمنى لو أن بالخوف يمكن أن من المرض,fear
1793,أحاول أن بالوحدة ولكن ضائعاً,sadness
1794,في الأوقات الصعبة بالرهاب أشعر من الموت,fear
1795,أحاول أن بالخوف ولكن من المستقبل,anxiety
1796,في الأوقات الصعبة بالخوف أشعر من المرض,fear
1797,أشعر بالاستياء في هذه الأيام من الناس,anger
1798,بالغضب أصبح يسيطر على حياتي من الحياة,anger
1799,علاقتي مع بالرعب أصبحت من المستقبل,anxiety
1800,في الأوقات الصعبة بالقلق الدائم أشعر من التحديات,anxiety
1801,في الأوقات الصعبة بالاكتئاب أشعر ضائعاً,sadness
1802,أشعر بالوحدة في هذه الأيام وحدي,sadness
1803,كل يوم بالحزن وأنا ضائعاً,sadness
1804,لا أستطيع بالرعب بسبب من الفشل,anxiety
1805,أحاول أن بالرعب ولكن من الناس,anxiety
1806,أتمنى لو أن بالاكتئاب يمكن أن في الظلام,sadness
